"Id","MSZoning","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","Heating","HeatingQC","CentralAir","Electrical","KitchenQual","Functional","FireplaceQu","GarageType","GarageFinish","GarageQual","GarageCond","PavedDrive","SaleType","SaleCondition","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","SalePrice"
1306,"RL","Pave","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","Stone","Gd","TA","PConc","Ex","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr","Ex","Typ","Ex","Attchd","Fin","TA","TA","Y","WD","Normal",4.43925186329505,3.53957478117724,-0.492481845097914,-0.977368618118655,0.0763316544304824,-0.21386031804131,0.367132538904432,0.0944259916791447,0.226008993920777,1.08602404647572,0.259951028374107,-0.21273948662753,0.569761250210397,0.721036691182116,0.500454440189778,0.0789810552534551,0.0702920900846391,-2.16700629917201,-0.000863786443280265,-0.42533901216128,0.527069385918489,-0.188831767352576,-1.14466334470962,-1.46918264554221,-0.437140963268028,-0.195624005983749,0.259395789870257,0.307916803477254,0.737317840968134,0.0626492835689097,325000
1307,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y","New","Partial",1.06830895995472,0.417252109077564,2.26383971336661,2.15490917888717,0.302282214467037,-1.92692138142933,0.696159727789306,-0.217529562153535,-0.970708878689531,0.101206371197607,0.224814061149715,-0.207281398604695,0.617257869211008,-0.0622389782703963,-0.0320869810172709,-0.941521624863195,-0.93088403842734,-0.366553989797651,0.846363270897023,0.223976692750719,-0.379545283919414,-0.319637149450623,-0.130766029980057,-0.048713019793785,-0.316836680436881,0.313915441833897,0.269423228998531,-0.31964334368364,-0.221981460604293,-0.153947902128987,202500
1308,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","TA","Gd","PConc","Gd","Gd","No","ALQ","Unf","GasA","Ex","Y","SBrkr","TA","Typ","Fa","Detchd","Unf","TA","TA","Y","WD","Normal",-0.957279609572181,2.00766288108143,1.10159288602531,0.00435306910455291,0.566078814212433,1.17964215384136,-0.633166217651935,0.155374649431172,0.297059161731332,0.317756214148181,-0.379423727587425,-0.247892056585326,-0.797040761308229,-0.186193640970753,0.282679144764068,0.991089550737175,0.770522487759829,-0.0495054348621476,-0.413520221116193,0.29016958745284,0.220424623099255,0.00914259462590716,0.186198293513386,0.475808086048693,0.774209366405851,0.759923103892714,-0.136216940198677,-0.451778577350298,0.149391274035821,-0.187198588640133,138000
1309,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","None","TA","TA","CBlock","TA","TA","No","GLQ","ALQ","GasA","Ex","Y","SBrkr","Gd","Typ","Po","Attchd","Unf","TA","TA","Y","WD","Normal",-1.62493420692279,1.86834681458225,-1.19966878714382,-0.391786443635695,-0.961958535601673,0.924245913130799,-0.591874425614609,1.4928543781712,0.127012875790625,0.326497030058287,0.937434833876393,-2.0797366115695,-0.1688416984,-1.36602286293099,-1.17905643484027,0.41861349861171,0.0642508750282153,1.44031057456288,-0.418949646386522,-0.711421719247105,-1.08098084896568,-0.353933484800328,-0.0253575294828983,-0.115494397005204,-0.864966252655576,-0.282991742033687,-0.789294536749467,-0.917456841282962,-0.375666646999461,0.352407282159741,147000
1310,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","Gd","TA","No","GLQ","Unf","GasA","Gd","Y","SBrkr","Gd","Typ","Po","Attchd","RFn","TA","TA","Y","WD","Normal",0.700930731347153,2.034823423024,0.265739398370167,-0.274607963975346,1.08441107537222,0.449413262055423,-0.293736766025529,0.34339256716228,0.345945584859579,0.680022619415317,-0.28500202743682,-0.184594912388885,-0.433209059513927,0.00236756476334296,0.741835285020446,0.588104621634701,0.909877381078349,0.185449252232239,-0.652161958448099,0.694464092552863,0.502075565193562,0.370202210538568,-0.65529806674858,0.181495866545656,0.204933328190633,-0.345195907199086,0.176648983037236,0.225965155362165,-0.191264853709236,0.242519544782925,179200
1311,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","PosA","Norm","1Fam","1Story","Gable","CompShg","BrkFace","HdBoard","None","Gd","Gd","PConc","Gd","TA","Av","GLQ","Unf","GasA","TA","Y","SBrkr","Ex","Typ","TA","Attchd","Fin","TA","TA","Y","WD","Normal",2.53849476951204,1.63692321559859,-3.31315764269848,-0.23363649996204,-0.249903089953138,1.99532377797379,2.15598430070628,-1.51739156928634,-0.324527046246588,0.755932574795608,0.406873221028106,-0.531198788257444,0.318821018590115,-2.00653028580548,0.0311272103879907,0.662824883923069,1.76510951992818,-1.10662692865855,1.14702841078658,0.307435595035784,0.0792021483165639,-0.98269491401835,-0.0351349197926465,-0.425074481972156,0.184909489819482,0.234579146737215,0.883978701951674,0.314298199226325,-0.510940919513657,0.154442573161963,335000
1312,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Ex","Attchd","RFn","TA","TA","Y","New","Partial",1.46336994828816,2.00457134342817,1.09005610293831,0.0724097014807681,0.509388519741291,1.03710219712871,0.194889831830147,0.763599994048137,-0.4559724181623,0.292957089894804,-0.783295071317022,-0.459877211795665,-0.39243161823816,-0.133238443029862,1.05162673042697,-0.353434490186624,0.645069434419378,1.3618003127708,0.11301397174312,0.778851079561126,1.3234578133292,0.769432708924426,-0.375817509770953,-0.267250277964238,0.506962997903903,0.125095005702611,-0.1374163764631,0.183378825975889,0.26724783633524,0.463270167988899,203000
1313,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story","Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace","Gd","TA","PConc","Ex","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Ex","Attchd","RFn","Gd","Gd","Y","WD","Normal",4.4329287158375,-2.50345395673506,-0.258049772949967,-0.43794746874695,-0.678391819487193,-0.119091619496679,0.134308209877117,0.972432353303694,-0.0184347252922311,0.0308810670885541,0.00539914339533039,0.389893388509942,1.36920921331279,1.61909025254761,0.685354648607129,-1.4675898134328,-0.889312440402167,0.0911712579262606,-0.948095719644712,-0.00146021233193809,1.20378063687984,0.759681503677565,0.0487776932279613,-0.00886510349444171,-0.62545983016105,-0.632643605510945,0.115738313618275,-0.159139689061468,0.217835739742698,-0.508270133446864,302000
1314,"RL","Pave","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","TA","BuiltIn","Fin","TA","TA","Y","WD","Normal",5.41659120103465,-2.58901047722667,-0.0714344768372254,0.452617883909374,-1.33374169137732,1.69927451706149,0.419390844243915,2.16320665434397,0.0826087331606586,-0.30207004733416,0.345108944257797,-0.172524146370056,1.12291288961876,1.61728835780547,0.57111534292108,-0.788940442106097,-1.67821545233335,-1.25124939638075,-0.289788716696935,-0.563294725135789,1.91526869294701,0.980288510202249,0.51195574850212,-0.177351283869675,-1.34390642935808,0.137535235150189,-0.11941031526191,-0.170827629828521,0.843975975803959,0.0201283381221232,333168
1315,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story","Hip","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","TA","TA","No","Rec","Unf","GasA","Ex","Y","SBrkr","TA","Typ","TA","Detchd","Unf","TA","TA","Y","WD","Normal",-2.85860733191819,1.36079720642985,-1.07606158052381,-0.568816870210529,0.446541192561077,-0.964967163181655,-0.668375269856423,-0.69748039774422,0.641787019873978,1.11070589484403,-0.145000954003769,-0.216014842316418,-0.035882669966649,0.148467679707347,0.494875232374985,-0.299822103023136,0.477723916039262,-0.671621219029741,-0.414609911236151,0.0738312025890915,0.104671202422361,-0.973627942173042,-0.268699999828083,0.504357183609093,0.630078581616029,0.715531571364296,-0.0968327830844324,0.453649414472013,-0.373582168609028,-0.382239646986257,119000
1316,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","Fa","TA","Mn","ALQ","LwQ","GasA","TA","Y","SBrkr","TA","Typ","Gd","Attchd","Unf","TA","TA","Y","WD","Normal",1.66815491349681,-2.265022886747,-1.1599559222174,-1.83194080325779,-0.624088304684445,0.200767719304327,-0.990697115962439,1.38188413869907,0.128824306483898,-0.337426135529192,0.542866390374436,-0.186828861879607,0.373472752126566,0.960291856616803,-0.388960899758145,-0.848188336162467,-0.617109722329279,-0.480703366377829,-0.0838492291708468,0.516742078583296,0.914311364145838,-1.43894584985034,-0.761851249566901,0.169335262225552,-0.193097767105927,-0.298498804043175,0.733930524861129,-0.0970612785320686,-0.0226806715431333,-0.182288810705163,206900
1317,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","Gd","TA","PConc","Ex","TA","Gd","Unf","Unf","GasA","Ex","Y","SBrkr","Ex","Typ","Gd","Attchd","RFn","TA","TA","Y","WD","Normal",3.71132212759486,1.02520657415668,0.821406021818607,2.49158090022426,0.103885535422464,1.83182981120781,0.595452077033968,0.301562592907236,-0.570175393127939,-1.0781300051926,0.616112326966394,0.00743856903553492,0.605136598784938,0.140934892185533,0.110637684516439,-0.259063215316774,-0.522473728321108,0.647582711521257,-0.0374677609112908,-0.0522809186806386,0.483294979249119,-0.173114789736694,0.0527092515117348,0.64145033874092,0.644414020807947,1.2396294864291,-1.35930473832491,-0.218555809190583,0.0865658575474048,0.0835385764161579,295493
1318,"FV","Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","1Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Ex","Gd","No","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y","New","Partial",1.01801601787154,0.453393482164081,2.5998098164183,2.22355889093558,0.0879311077491352,-0.48767380237735,1.03754969292566,-1.20442842771687,-1.49439555630916,-0.686766935723244,-0.75956742204347,-0.657565549521383,-0.783814907349669,-1.53337034466023,-0.538810015102387,-0.812533040725962,0.485307157393741,0.0412024744662183,1.64870745747976,-0.707119637819119,0.598677456028398,-0.715646926765309,-0.29838783013745,-0.197355859962517,-0.142341817411155,0.676250184179654,0.513629205759746,-0.0862905790894696,-0.268474152944665,0.03243608370505,208900
1319,"RL","Pave","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Gd","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","TA","Attchd","RFn","TA","TA","Y","WD","Normal",3.78240877019879,0.458670380015862,0.119338572992882,3.57938123889924,-0.793346980247463,-1.12429912386011,0.0213269674542789,-0.109144865718116,-0.520105063649541,0.46401907079274,-0.190301304594631,-0.52257827680337,0.491140824142471,-0.292120129946995,-0.0528511620148723,-0.615973315058352,-0.250189552844095,0.0639222917290374,0.649193314287113,-0.709122723419459,0.712284265671226,-0.0780990157455488,0.0213265163004535,0.124124813486615,0.285636634817602,0.473648222992329,-0.102111195953612,-0.036351017810565,0.141481389547251,0.263764347466479,275000
1320,"RL","Pave","Reg","Bnk","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story","Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace","TA","TA","PConc","TA","TA","No","ALQ","Unf","GasA","Ex","Y","SBrkr","TA","Typ","Fa","Attchd","Unf","TA","TA","Y","WD","Normal",-3.24393069085912,0.677407183192309,-0.80559943151116,0.73361352550079,0.233319783950519,0.64383471613155,-1.11317654086289,0.0542441496107662,0.215710365179306,-0.511701819127683,-0.918253861554115,0.775470714890981,-0.261808176894513,0.612474645529449,0.609766452529862,-0.620546106837599,0.440327831379223,1.23643411109957,-0.303547394731758,0.0248948403279575,0.0414874099625292,0.109610619268909,-0.492759208749462,0.0826128548805364,0.208723292449906,-0.098645276016595,0.521957868588169,0.0588231900506151,-0.0449432636109217,-0.0358054882081472,111000
1321,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","BrkFace","BrkFace","None","TA","TA","CBlock","TA","TA","No","ALQ","Rec","GasA","Gd","Y","SBrkr","TA","Typ","Gd","Attchd","RFn","TA","TA","Y","WD","Normal",0.165966727978808,1.31106192680233,-2.10163527942265,-0.820476958023501,-0.303940987453558,-0.369996781407683,-2.4833795367024,-0.640384218891737,-0.188547066618655,-3.26063049650055,1.62752217201342,-1.68265291618711,-1.03478558132864,0.317639330732856,-2.23426402196594,-1.10868072668642,-1.9556240056063,-0.919873857190897,-0.809805222222508,1.03762275936597,1.02691805792433,-0.864281555859058,0.945177519235486,0.325566271425069,0.0527638510607344,0.269018796783104,-0.528171781883311,-0.15106434932171,-0.174642210911157,0.680419226612251,156500
1322,"RL","Pave","IR1","Lvl","AllPub","Corner","Gtl","BrkSide","Feedr","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","None","TA","TA","CBlock","Fa","Gd","Gd","Rec","ALQ","Floor","TA","N","SBrkr","TA","Typ","Fa","Detchd","Unf","TA","Fa","Y","WD","Normal",-5.17356592079399,0.561761141635012,0.335777420040442,0.0488104059134156,-0.435046201011703,0.0577440635784336,-1.07279680591415,0.240452042496352,0.557953624662159,0.327960844148177,-0.252253636403962,0.291631441036885,-0.203565059619717,0.294902490201563,0.171118687197459,0.561003981862581,-0.263698883514742,-0.152591452367591,-0.116283136902876,-0.732302666743596,-0.0460631662362628,-0.229097002933308,-1.11218156595502,-0.254687869817869,0.705641980726123,-0.385100056295798,0.180028226780248,0.116609493993441,-0.226169065634212,-0.245655218629722,72500
1323,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","None","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","TA","Attchd","RFn","TA","TA","Y","WD","Normal",2.05811486083592,-0.685096169430774,0.312431320722535,-2.02838315366188,-0.0778339872670521,1.7054685998876,-0.650173112328814,0.8385321751344,0.479414839152238,0.428111628931873,-0.00580887498825139,-0.0733111824380582,-0.412626900089053,0.556200068757666,0.36686751110523,0.482643069777474,-0.0599437409776851,-1.2168627032316,-0.183155931229058,0.373225801632927,0.492953055724807,-0.377702252240237,-0.205528523205081,-0.620783703705001,-1.19898769900517,-0.165567265094344,-0.292858770783589,0.132562856852873,0.117765859524183,-0.044862948559817,190000
1324,"RL","Pave","Reg","HLS","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","None","Fa","TA","CBlock","TA","TA","No","LwQ","Unf","GasA","Gd","Y","SBrkr","Fa","Typ","Ex","2Types","RFn","Gd","Ex","Y","WD","Normal",-5.23918317544968,0.501263701532664,-0.0877150281721837,-0.301212828023868,-0.295685974390746,-0.707202651495754,0.519813352318337,0.204823071093568,1.0502137989066,0.833703986825895,-0.0878146657373466,-0.645662260978416,0.107135964676195,0.524720276510254,0.672370263076873,-0.448233403342723,-0.270391388627227,-2.00319672245892,-0.831825469001375,-0.581164846151802,-0.164427796989466,0.413652715736458,-0.626641300259612,-0.344549913736556,0.384785549694853,-0.708503014254794,0.448082842862975,0.59820280389929,0.391365030929897,-0.641391893221426,82500
1325,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Ex","TA","Av","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y","New","Partial",3.74599212171194,1.0633065145652,0.7943504842692,3.80867630686012,-0.50417540049781,0.531948656843476,0.168346822740829,-0.627661776052604,-0.794212106725499,-1.18805409475317,0.275932273411694,0.735023202868766,0.81264729688071,-0.0860405066001994,-0.297046384357378,-0.310559474871287,-0.372269093814729,1.49466464205529,0.122375314755719,-0.612736484576268,-0.631104594170037,-0.472126318522808,-0.249383752837751,-0.0819644784824955,0.294884590163802,0.00227733926876347,-0.638106320728763,-0.270887351631894,-0.193000077521201,-0.319373345276367,147000
1326,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story","Gable","CompShg","AsbShng","AsbShng","None","TA","TA","BrkTil","TA","Fa","No","Unf","Unf","GasA","Fa","N","SBrkr","TA","Typ","Ex","Attchd","Unf","Gd","Fa","N","WD","Normal",-5.36823754567652,-0.0329016498939057,-0.400117478748151,1.34948722231981,0.611913658343683,1.11166401379909,-0.160559376449845,-0.695060597205473,-1.15424065362111,-1.21649114814989,-0.913654617490777,0.756730232615668,0.0639974559623273,0.398093293723452,-0.400406129037391,-1.44856076035235,0.279999140886103,0.0702901715004557,-0.105142116020924,0.77233115244571,0.668063395908858,0.350664594323788,-0.147960792057119,-0.126656551891123,0.338203201266574,-0.661359015020591,-0.58605857036385,-0.0820137940523132,-0.00185369854962441,-0.0928181601739742,55000
1327,"RH","Pave","Reg","Bnk","AllPub","Inside","Mod","Edwards","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","None","TA","TA","BrkTil","TA","TA","No","Rec","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Fa","Attchd","Fin","Gd","Fa","Y","WD","Normal",-4.8423321519824,-0.290881876451215,-1.2465074953548,-0.160566918577709,-0.0979579075789418,0.688824740812559,0.547019943279968,-0.351928343487241,-1.14170007495663,1.19320641664466,-0.460991201837555,0.414724474827502,0.856688316026347,-0.80070136137128,-0.146332181589091,0.289738086963348,1.29137371715443,0.0958196701422266,-0.504582935946125,2.51804637984086,-0.287045502482584,1.25043448490424,-0.0765514880295273,-2.10072458854676,0.788899894027707,0.0581731414033983,0.839732693701602,-1.50707136744186,-0.390090680508184,0.188587654145389,79000
1328,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","Gd","CBlock","TA","TA","No","ALQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Ex","Attchd","Unf","TA","TA","Y","WD","Normal",-2.51300393928467,1.22011191065723,0.21559764501832,-0.476992282637226,-2.2011681310144,-1.98070964148484,2.25247651982057,1.49004781604651,1.5379156148441,-0.334238283446737,0.575687949512263,0.34809795672805,-0.0634029148425665,-0.386417257768871,1.44335787836189,1.34293118826269,1.8483270637892,-0.669970120760313,-0.0987599793173525,0.547381560648259,-1.21158754595892,-1.10805382031152,0.598218199711391,-0.809626336790936,0.888562258614496,0.836200428999692,0.161913700761978,0.0758357538400913,-0.0346416870491718,-0.547142466117085,130500
